Verein_nr;Spieler Name;player_nr;Datum;old_club_name;old_club_nr;old_club_country;new_club_name;new_club_nr;new_club_country;MW;Ablöse
;;192714;01.08.2015;us roye 1928 2010 ;10730;France;ac amiens;32762;France;50 Tsd €;ablösefrei
;;192714;01.07.2013;aj auxerre b;10820;France;us roye 1928 2010 ;10730;France;50 Tsd €;ablösefrei
;;192714;01.07.2010;afad djekanou;26911;Cote d'Ivoire;aj auxerre b;10820;France;-;ablösefrei
;;507339;01.07.2023;bsc young boys;452;Switzerland;fc stade lausanne ouchy;5499;Switzerland;350 Tsd €;?
;;507339;30.06.2023;fc aarau;116;Switzerland;bsc young boys;452;Switzerland;350 Tsd €;Leih Ende
;;507339;04.07.2022;bsc young boys;452;Switzerland;fc aarau;116;Switzerland;350 Tsd €;Leihe
;;507339;30.06.2022;yverdon sport fc;322;Switzerland;bsc young boys;452;Switzerland;350 Tsd €;Leih Ende
;;507339;02.07.2021;bsc young boys;452;Switzerland;yverdon sport fc;322;Switzerland;150 Tsd €;Leihe
;;507339;01.07.2021;bsc young boys u21;5508;Switzerland;bsc young boys;452;Switzerland;150 Tsd €;-
;;507339;01.07.2019;bsc young boys u18;14438;Switzerland;bsc young boys u21;5508;Switzerland;150 Tsd €;-
;;507339;01.07.2018;bsc young boys u16;32282;Switzerland;bsc young boys u18;14438;Switzerland;-;-
;;804664;11.07.2023;le havre ac;738;France;fc stade lausanne ouchy;5499;Switzerland;800 Tsd €;?
;;804664;01.07.2020;lb chateauroux b;12761;France;le havre ac;738;France;-;ablösefrei
;;804664;01.07.2019;lb chateauroux u19;12762;France;lb chateauroux b;12761;France;-;-
;;810096;30.06.2024;fc stade lausanne ouchy;5499;Switzerland;fc paris saint germain;583;France;7,50 Mio €;Leih Ende
;;810096;01.09.2023;fc paris saint germain;583;France;fc stade lausanne ouchy;5499;Switzerland;5,00 Mio €;Leihe
;;810096;01.07.2022;fc paris saint germain u19;6326;France;fc paris saint germain;583;France;1,50 Mio €;-
;;810096;01.07.2021;fc paris saint germain u17;54295;France;fc paris saint germain u19;6326;France;-;-
;;810096;01.07.2019;fc paris saint germain jugend;82891;France;fc paris saint germain u17;54295;France;-;-
;;810096;01.07.2016;paris fc jugend;83018;France;fc paris saint germain jugend;82891;France;-;ablösefrei
;;284280;06.08.2020;fc stade nyonnais;5507;Switzerland;fc stade lausanne ouchy;5499;Switzerland;100 Tsd €;ablösefrei
;;284280;01.07.2019;lancy fc;5492;Switzerland;fc stade nyonnais;5507;Switzerland;-;ablösefrei
;;284280;11.08.2016;etoile carouge fc;1292;Switzerland;lancy fc;5492;Switzerland;-;ablösefrei
;;284280;29.07.2014;servette fc u21;25526;Switzerland;etoile carouge fc;1292;Switzerland;-;ablösefrei
;;421789;19.08.2022;sc kriens;2074;Switzerland;fc stade lausanne ouchy;5499;Switzerland;200 Tsd €;ablösefrei
;;421789;28.08.2020;neuchatel xamax fcs;625;Switzerland;sc kriens;2074;Switzerland;400 Tsd €;ablösefrei
;;421789;30.06.2019;fc winterthur;242;Switzerland;neuchatel xamax fcs;625;Switzerland;450 Tsd €;Leih Ende
;;421789;13.01.2019;neuchatel xamax fcs;625;Switzerland;fc winterthur;242;Switzerland;450 Tsd €;Leihe
;;421789;29.10.2016;team bejune u18;53756;Switzerland;neuchatel xamax fcs;625;Switzerland;-;-
;;421789;01.07.2015;neuchatel xamax fcs jugend;48044;Switzerland;team bejune u18;53756;Switzerland;-;-
;;421789;24.07.2013;fc biel bienne seeland jugend;27998;Switzerland;neuchatel xamax fcs jugend;48044;Switzerland;-;?
;;511801;01.07.2021;servette fc;61;Switzerland;fc stade lausanne ouchy;5499;Switzerland;250 Tsd €;?
;;511801;30.06.2021;fc stade lausanne ouchy;5499;Switzerland;servette fc;61;Switzerland;250 Tsd €;Leih Ende
;;511801;11.01.2021;servette fc;61;Switzerland;fc stade lausanne ouchy;5499;Switzerland;100 Tsd €;Leihe
;;511801;04.06.2020;servette fc u21;25526;Switzerland;servette fc;61;Switzerland;-;-
;;511801;01.07.2017;servette fc u18;5506;Switzerland;servette fc u21;25526;Switzerland;-;-
;;354136;30.06.2024;fc stade lausanne ouchy;5499;Switzerland;sepsi osk sf gheorghe;54585;Switzerland;500 Tsd €;Leih Ende
;;354136;15.01.2024;sepsi osk sf gheorghe;54585;Romania;fc stade lausanne ouchy;5499;Switzerland;700 Tsd €;Leihe
;;354136;30.06.2023;fc voluntari;40843;Romania;sepsi osk sf gheorghe;54585;Romania;800 Tsd €;Leih Ende
;;354136;02.09.2022;sepsi osk sf gheorghe;54585;Romania;fc voluntari;40843;Romania;400 Tsd €;Leihe
;;354136;12.07.2021;fc turin;416;Italy;sepsi osk sf gheorghe;54585;Romania;600 Tsd €;ablösefrei
;;354136;30.06.2021;rkc waalwijk;235;Netherlands;fc turin;416;Italy;600 Tsd €;Leih Ende
;;354136;15.09.2020;fc turin;416;Italy;rkc waalwijk;235;Netherlands;750 Tsd €;Leihe
;;354136;30.06.2020;fortuna sittard;385;Netherlands;fc turin;416;Italy;725 Tsd €;Leih Ende
;;354136;16.07.2019;fc turin;416;Italy;fortuna sittard;385;Netherlands;1,00 Mio €;Leihe
;;354136;30.06.2018;fc sheriff tiraspol;2481;Moldova;fc turin;416;Italy;1,20 Mio €;Leih Ende
;;354136;19.01.2018;fc turin;416;Italy;fc sheriff tiraspol;2481;Moldova;850 Tsd €;Leihe
;;354136;18.01.2018;fc sheriff tiraspol;2481;Moldova;fc turin;416;Italy;850 Tsd €;1,50 Mio €
;;354136;17.03.2017;fk zimbru chisinau;2714;Moldova;fc sheriff tiraspol;2481;Moldova;50 Tsd €;ablösefrei
;;354136;01.10.2016;fc zimbru chisinau u19;19625;Moldova;fk zimbru chisinau;2714;Moldova;-;-
;;321082;30.06.2024;fc stade lausanne ouchy;5499;Switzerland;sk beveren;28643;Belgium;400 Tsd €;Leih Ende
;;321082;05.01.2024;sk beveren;28643;Belgium;fc stade lausanne ouchy;5499;Switzerland;350 Tsd €;Leihe
;;321082;01.07.2023;fc thun;938;Switzerland;sk beveren;28643;Belgium;450 Tsd €;ablösefrei
;;321082;11.10.2020;stoke city u21;24219;England;fc thun;938;Switzerland;-;?
;;321082;31.07.2018;borussia dortmund u19;1464;Germany;stoke city u21;24219;England;-;ablösefrei
;;321082;01.07.2016;borussia dortmund u17;21055;Germany;borussia dortmund u19;1464;Germany;-;-
;;321082;01.07.2015;borussia dortmund u16;41210;Germany;borussia dortmund u17;21055;Germany;-;-
;;321082;01.07.2014;borussia dortmund jugend;11896;Germany;borussia dortmund u16;41210;Germany;-;-
;;321082;01.07.2007;eintracht dortmund jugend;41200;Germany;borussia dortmund jugend;11896;Germany;-;ablösefrei
;;418658;06.02.2023;as saint etienne;618;France;fc stade lausanne ouchy;5499;Switzerland;1,00 Mio €;ablösefrei
;;418658;30.06.2022;ea guingamp;855;France;as saint etienne;618;France;1,50 Mio €;Leih Ende
;;418658;31.08.2021;as saint etienne;618;France;ea guingamp;855;France;3,00 Mio €;Leihe
;;418658;01.07.2019;as saint etienne b;8515;France;as saint etienne;618;France;500 Tsd €;-
;;418658;01.07.2018;as saint etienne u19;12745;France;as saint etienne b;8515;France;-;-
;;418658;01.07.2016;as saint etienne u17;60860;France;as saint etienne u19;12745;France;-;-
;;443425;01.07.2022;fc biel bienne 1896;2155;Switzerland;fc stade lausanne ouchy;5499;Switzerland;25 Tsd €;ablösefrei
;;443425;01.01.2020;fc bassecourt;2054;Switzerland;fc biel bienne 1896;2155;Switzerland;-;ablösefrei
;;443425;15.07.2019;cd lugo b polvorin;50595;Spain;fc bassecourt;2054;Switzerland;-;ablösefrei
;;443425;30.06.2019;celtiga fc;16638;Spain;cd lugo b polvorin;50595;Spain;-;Leih Ende
;;443425;01.09.2018;cd lugo b polvorin;50595;Spain;celtiga fc;16638;Spain;-;Leihe
;;443425;01.07.2018;cd lugo u19;70298;Spain;cd lugo b polvorin;50595;Spain;-;-
;;443425;03.07.2017;team bejune u18;53756;Switzerland;cd lugo u19;70298;Spain;-;ablösefrei
;;443425;01.07.2015;neuchatel xamax fcs jugend;48044;Switzerland;team bejune u18;53756;Switzerland;-;-
;;500763;30.06.2024;fc winterthur;242;Switzerland;bsc young boys;452;Switzerland;1,50 Mio €;Leih Ende
;;500763;13.09.2023;bsc young boys;452;Switzerland;fc winterthur;242;Switzerland;800 Tsd €;Leihe
;;500763;13.02.2023;fc wil 1900;850;Switzerland;bsc young boys;452;Switzerland;500 Tsd €;?
;;500763;01.07.2021;grasshopper club zurich;504;Switzerland;fc wil 1900;850;Switzerland;100 Tsd €;?
;;500763;08.01.2020;grasshopper club zurich u21;5502;Switzerland;grasshopper club zurich;504;Switzerland;50 Tsd €;-
;;500763;01.07.2019;grasshopper club zurich u18;14543;Switzerland;grasshopper club zurich u21;5502;Switzerland;-;-
;;500763;01.07.2018;grasshopper club zurich u16;32339;Switzerland;grasshopper club zurich u18;14543;Switzerland;-;-
;;500763;01.07.2017;grasshopper club zurich u15;56541;Switzerland;grasshopper club zurich u16;32339;Switzerland;-;-
;;123147;01.01.2023;;515;;fc winterthur;242;Switzerland;350 Tsd €;-
;;123147;01.07.2022;karlsruher sc;48;Germany;;515;;350 Tsd €;-
;;123147;23.07.2020;sv mattersburg 2020 ;856;Germany;karlsruher sc;48;Germany;550 Tsd €;ablösefrei
;;123147;01.07.2012;sv mattersburg ii 2020 ;7557;Germany;sv mattersburg 2020 ;856;Germany;-;-
;;123147;01.07.2010;aka burgenland u16;42820;Germany;sv mattersburg ii 2020 ;7557;Germany;-;ablösefrei
;;123147;01.07.2009;sc neusiedl see jugend;27744;Germany;aka burgenland u16;42820;Germany;-;ablösefrei
;;123147;01.07.2007;sk pama jugend;57712;Germany;sc neusiedl see jugend;27744;Germany;-;?
;;357862;01.07.2022;fc st gallen 1879;257;Switzerland;fc winterthur;242;Switzerland;100 Tsd €;ablösefrei
;;357862;24.07.2020;fc st gallen 1879 u21;9178;Switzerland;fc st gallen 1879;257;Switzerland;-;-
;;357862;01.07.2019;fco st gallen wil u18;9248;Switzerland;fc st gallen 1879 u21;9178;Switzerland;-;-
;;357862;01.07.2018;fco st gallen wil u17;59615;Switzerland;fco st gallen wil u18;9248;Switzerland;-;-
;;269526;01.07.2023;fc st gallen 1879;257;Switzerland;fc winterthur;242;Switzerland;500 Tsd €;ablösefrei
;;269526;04.09.2020;fc thun;938;Switzerland;fc st gallen 1879;257;Switzerland;750 Tsd €;?
;;269526;01.07.2018;fc wil 1900;850;Switzerland;fc thun;938;Switzerland;500 Tsd €;ablösefrei
;;269526;01.07.2013;fc wil 1900 ii;34200;Switzerland;fc wil 1900;850;Switzerland;-;-
;;269526;01.07.2012;fc wil 1900 jugend;15604;Switzerland;fc wil 1900 ii;34200;Switzerland;-;-
;;237677;01.01.2020;fc luzern;434;Switzerland;fc winterthur;242;Switzerland;500 Tsd €;ablösefrei
;;237677;30.06.2019;fc winterthur;242;Switzerland;fc luzern;434;Switzerland;500 Tsd €;Leih Ende
;;237677;01.07.2018;fc luzern;434;Switzerland;fc winterthur;242;Switzerland;500 Tsd €;Leihe
;;237677;01.07.2015;fc luzern u21;5494;Switzerland;fc luzern;434;Switzerland;100 Tsd €;-
;;291896;27.07.2022;fc vaduz;163;Lichtenstein;fc winterthur;242;Switzerland;400 Tsd €;?
;;291896;01.07.2019;fc luzern;434;Switzerland;fc vaduz;163;Lichtenstein;500 Tsd €;ablösefrei
;;291896;30.06.2017;fc wohlen;1978;Switzerland;fc luzern;434;Switzerland;100 Tsd €;Leih Ende
;;291896;18.07.2016;fc luzern;434;Switzerland;fc wohlen;1978;Switzerland;100 Tsd €;Leihe
;;291896;01.07.2015;fc luzern u21;5494;Switzerland;fc luzern;434;Switzerland;100 Tsd €;-
;;291896;30.06.2014;zug 94;2050;Switzerland;fc luzern u21;5494;Switzerland;-;Leih Ende
;;291896;17.02.2014;fc luzern u21;5494;Switzerland;zug 94;2050;Switzerland;-;Leihe
;;291896;01.07.2013;team fc luzern sc kriens u18;14332;Switzerland;fc luzern u21;5494;Switzerland;-;-
;;291896;01.07.2012;sc kriens jugend;42368;Switzerland;team fc luzern sc kriens u18;14332;Switzerland;-;ablösefrei
;;583054;01.07.2023;fc winterthur u21;14156;Switzerland;fc winterthur;242;Switzerland;50 Tsd €;-
;;583054;30.06.2023;sc kriens;2074;Switzerland;fc winterthur u21;14156;Switzerland;50 Tsd €;Leih Ende
;;583054;01.08.2022;fc winterthur u21;14156;Switzerland;sc kriens;2074;Switzerland;-;Leihe
;;583054;30.06.2022;fc seuzach;31402;Switzerland;fc winterthur u21;14156;Switzerland;-;Leih Ende
;;583054;01.01.2022;fc winterthur u21;14156;Switzerland;fc seuzach;31402;Switzerland;-;Leihe
;;583054;01.07.2021;fc winterthur u18;14536;Switzerland;fc winterthur u21;14156;Switzerland;-;-
;;583054;01.07.2019;fc winterthur u16;40726;Switzerland;fc winterthur u18;14536;Switzerland;-;-
;;583054;01.07.2018;fc winterthur jugend;20939;Switzerland;fc winterthur u16;40726;Switzerland;-;-
;;86676;01.07.2018;fc wil 1900;850;Switzerland;fc winterthur;242;Switzerland;150 Tsd €;ablösefrei
;;86676;20.07.2017;fc schaffhausen;1277;Switzerland;fc wil 1900;850;Switzerland;150 Tsd €;ablösefrei
;;86676;29.07.2015;fc wil 1900;850;Switzerland;fc schaffhausen;1277;Switzerland;300 Tsd €;ablösefrei
;;86676;01.07.2011;fc winterthur;242;Switzerland;fc wil 1900;850;Switzerland;100 Tsd €;?
;;86676;01.07.2010;fc winterthur u21;14156;Switzerland;fc winterthur;242;Switzerland;-;-
;;294801;03.07.2021;sc gagnoa;20311;Cote d'Ivoire;fc winterthur;242;Switzerland;-;ablösefrei
;;294801;20.09.2017;as denguele dodienne;17830;Cote d'Ivoire;sc gagnoa;20311;Cote d'Ivoire;-;?
;;294801;01.01.2017;es bingerville;24973;Cote d'Ivoire;as denguele dodienne;17830;Cote d'Ivoire;-;?
;;237679;01.07.2021;fc zurich;260;Switzerland;fc winterthur;242;Switzerland;300 Tsd €;?
;;237679;29.08.2020;fc winterthur;242;Switzerland;fc zurich;260;Switzerland;300 Tsd €;ablösefrei
;;237679;30.06.2018;fc zurich;260;Switzerland;fc winterthur;242;Switzerland;550 Tsd €;Leih Ende
;;237679;12.03.2018;fc winterthur;242;Switzerland;fc zurich;260;Switzerland;550 Tsd €;Leihe
;;237679;01.07.2014;fc winterthur u21;14156;Switzerland;fc winterthur;242;Switzerland;-;-
;;237679;01.01.2014;fc winterthur u18;14536;Switzerland;fc winterthur u21;14156;Switzerland;-;-
;;237679;01.07.2013;fc winterthur jugend;20939;Switzerland;fc winterthur u18;14536;Switzerland;-;-
;;410870;14.08.2020;fc winterthur u21;14156;Switzerland;fc winterthur;242;Switzerland;-;-
;;410870;01.07.2019;fc winterthur u18;14536;Switzerland;fc winterthur u21;14156;Switzerland;-;-
;;410870;01.07.2017;fc winterthur u16;40726;Switzerland;fc winterthur u18;14536;Switzerland;-;-
;;342063;01.07.2023;arminia bielefeld;10;Germany;fc winterthur;242;Switzerland;400 Tsd €;ablösefrei
;;342063;01.07.2022;fc luzern;434;Switzerland;arminia bielefeld;10;Germany;300 Tsd €;ablösefrei
;;342063;01.07.2016;fc luzern u21;5494;Switzerland;fc luzern;434;Switzerland;-;-
;;342063;01.07.2015;team fc luzern sc kriens u18;14332;Switzerland;fc luzern u21;5494;Switzerland;-;-
;;342063;01.07.2015;team fc luzern sc kriens u17;25022;Switzerland;team fc luzern sc kriens u18;14332;Switzerland;-;-
;;183313;26.08.2020;servette fc;61;Switzerland;fc winterthur;242;Switzerland;325 Tsd €;ablösefrei
;;183313;01.07.2019;fc wil 1900;850;Switzerland;servette fc;61;Switzerland;200 Tsd €;ablösefrei
;;183313;05.07.2017;neuchatel xamax fcs;625;Switzerland;fc wil 1900;850;Switzerland;100 Tsd €;?
;;183313;15.08.2016;fc wil 1900;850;Switzerland;neuchatel xamax fcs;625;Switzerland;100 Tsd €;?
;;183313;01.07.2015;fc basel 1893 u21;5299;Switzerland;fc wil 1900;850;Switzerland;150 Tsd €;?
;;183313;30.06.2015;fc wil 1900;850;Switzerland;fc basel 1893 u21;5299;Switzerland;150 Tsd €;Leih Ende
;;183313;12.01.2015;fc basel 1893 u21;5299;Switzerland;fc wil 1900;850;Switzerland;150 Tsd €;Leihe
;;183313;01.07.2013;fc basel 1893 u18;14322;Switzerland;fc basel 1893 u21;5299;Switzerland;-;-
;;183313;01.07.2011;fc basel 1893 u16;32336;Switzerland;fc basel 1893 u18;14322;Switzerland;-;-
;;499196;30.06.2024;fc winterthur;242;Switzerland;fc lugano;2790;Switzerland;200 Tsd €;Leih Ende
;;499196;14.02.2024;fc lugano;2790;Switzerland;fc winterthur;242;Switzerland;200 Tsd €;Leihe
;;499196;30.06.2023;ac bellinzona;2047;Switzerland;fc lugano;2790;Switzerland;250 Tsd €;Leih Ende
;;499196;27.01.2023;fc lugano;2790;Switzerland;ac bellinzona;2047;Switzerland;300 Tsd €;Leihe
;;499196;06.01.2022;fc basel 1893 u21;5299;Switzerland;fc lugano;2790;Switzerland;100 Tsd €;?
;;499196;01.07.2019;fc basel 1893 u18;14322;Switzerland;fc basel 1893 u21;5299;Switzerland;25 Tsd €;-
;;499196;01.07.2018;fc basel 1893 u17;32337;Switzerland;fc basel 1893 u18;14322;Switzerland;-;-
;;499196;01.07.2017;fc basel 1893 u16;32336;Switzerland;fc basel 1893 u17;32337;Switzerland;-;-
;;147040;09.07.2021;neuchatel xamax fcs;625;Switzerland;fc winterthur;242;Switzerland;250 Tsd €;ablösefrei
;;147040;01.07.2016;fc biel bienne 1896;2155;Switzerland;neuchatel xamax fcs;625;Switzerland;350 Tsd €;ablösefrei
;;147040;01.07.2014;fc basel 1893 u21;5299;Switzerland;fc biel bienne 1896;2155;Switzerland;150 Tsd €;?
;;147040;30.06.2014;fc biel bienne 1896;2155;Switzerland;fc basel 1893 u21;5299;Switzerland;150 Tsd €;Leih Ende
;;147040;01.01.2014;fc basel 1893 u21;5299;Switzerland;fc biel bienne 1896;2155;Switzerland;100 Tsd €;Leihe
;;147040;01.01.2012;fc basel 1893 u18;14322;Switzerland;fc basel 1893 u21;5299;Switzerland;-;-
;;147040;01.08.2010;fc lausanne sport u18;27999;Switzerland;fc basel 1893 u18;14322;Switzerland;-;?
;;507472;30.06.2024;fc winterthur;242;Switzerland;bsc young boys;452;Switzerland;1,00 Mio €;Leih Ende
;;507472;01.07.2023;bsc young boys;452;Switzerland;fc winterthur;242;Switzerland;500 Tsd €;Leihe
;;507472;30.06.2023;fc thun;938;Switzerland;bsc young boys;452;Switzerland;500 Tsd €;Leih Ende
;;507472;30.08.2022;bsc young boys;452;Switzerland;fc thun;938;Switzerland;1,00 Mio €;Leihe
;;507472;30.06.2022;fc st gallen 1879;257;Switzerland;bsc young boys;452;Switzerland;1,00 Mio €;Leih Ende
;;507472;03.01.2022;bsc young boys;452;Switzerland;fc st gallen 1879;257;Switzerland;500 Tsd €;Leihe
;;507472;12.07.2021;fc southampton u21;36546;England;bsc young boys;452;Switzerland;500 Tsd €;?
;;507472;01.07.2020;fc southampton u18;6893;England;fc southampton u21;36546;England;-;-
;;507472;29.08.2018;servette fc u18;5506;Switzerland;fc southampton u18;6893;England;-;1,80 Mio €
;;507472;01.07.2017;servette fc u17;14179;Switzerland;servette fc u18;5506;Switzerland;-;-
;;147037;17.07.2023;fc sion;321;Switzerland;fc winterthur;242;Switzerland;400 Tsd €;ablösefrei
;;147037;12.10.2020;neuchatel xamax fcs;625;Switzerland;fc sion;321;Switzerland;125 Tsd €;?
;;147037;30.01.2020;konyaspor;2293;Tï¿½rkiye;neuchatel xamax fcs;625;Switzerland;150 Tsd €;ablösefrei
;;147037;18.01.2020;bursaspor;20;Tï¿½rkiye;konyaspor;2293;Tï¿½rkiye;150 Tsd €;Leih Ende
;;147037;27.08.2019;konyaspor;2293;Tï¿½rkiye;bursaspor;20;Tï¿½rkiye;150 Tsd €;Leihe
;;147037;30.06.2019;afyonspor;49078;Tï¿½rkiye;konyaspor;2293;Tï¿½rkiye;150 Tsd €;Leih Ende
;;147037;21.01.2019;konyaspor;2293;Tï¿½rkiye;afyonspor;49078;Tï¿½rkiye;350 Tsd €;Leihe
;;147037;01.08.2017;fc lausanne sport;527;Switzerland;konyaspor;2293;Tï¿½rkiye;600 Tsd €;210 Tsd €
;;147037;01.07.2016;fc basel 1893;26;Switzerland;fc lausanne sport;527;Switzerland;300 Tsd €;ablösefrei
;;147037;30.06.2016;fc winterthur;242;Switzerland;fc basel 1893;26;Switzerland;300 Tsd €;Leih Ende
;;147037;08.08.2015;fc basel 1893;26;Switzerland;fc winterthur;242;Switzerland;250 Tsd €;Leihe
;;147037;30.06.2015;fc le mont ls;12424;Switzerland;fc basel 1893;26;Switzerland;250 Tsd €;Leih Ende
;;147037;02.07.2014;fc basel 1893;26;Switzerland;fc le mont ls;12424;Switzerland;50 Tsd €;Leihe
;;147037;01.07.2014;fc basel 1893 u21;5299;Switzerland;fc basel 1893;26;Switzerland;50 Tsd €;-
;;147037;01.07.2012;fc basel 1893 u18;14322;Switzerland;fc basel 1893 u21;5299;Switzerland;-;-
;;147037;01.07.2009;fribourg aff jugend;28009;Switzerland;fc basel 1893 u18;14322;Switzerland;-;?
;;59246;01.07.2023;fc sion;321;Switzerland;fc winterthur;242;Switzerland;100 Tsd €;ablösefrei
;;59246;01.07.2021;fc basel 1893;26;Switzerland;fc sion;321;Switzerland;300 Tsd €;ablösefrei
;;59246;01.07.2014;fc thun;938;Switzerland;fc basel 1893;26;Switzerland;750 Tsd €;1,00 Mio €
;;59246;01.07.2013;fc winterthur;242;Switzerland;fc thun;938;Switzerland;500 Tsd €;?
;;59246;30.06.2013;fc thun;938;Switzerland;fc winterthur;242;Switzerland;500 Tsd €;Leih Ende
;;59246;01.07.2012;fc winterthur;242;Switzerland;fc thun;938;Switzerland;350 Tsd €;Leihe
;;59246;01.07.2007;fc winterthur u18;14536;Switzerland;fc winterthur;242;Switzerland;-;-
;;539811;01.07.2023;fc basel 1893 u21;5299;Switzerland;fc winterthur;242;Switzerland;200 Tsd €;?
;;539811;30.06.2023;fc winterthur;242;Switzerland;fc basel 1893 u21;5299;Switzerland;200 Tsd €;Leih Ende
;;539811;20.01.2022;fc basel 1893 u21;5299;Switzerland;fc winterthur;242;Switzerland;100 Tsd €;Leihe
;;539811;01.07.2021;fc basel 1893 u18;14322;Switzerland;fc basel 1893 u21;5299;Switzerland;100 Tsd €;-
;;539811;01.07.2020;fc basel 1893 u17;32337;Switzerland;fc basel 1893 u18;14322;Switzerland;-;-
;;539811;01.07.2019;fc schaffhausen jugend;20938;Switzerland;fc basel 1893 u17;32337;Switzerland;-;ablösefrei
;;421823;01.07.2022;fc vaduz;163;Lichtenstein;fc winterthur;242;Switzerland;400 Tsd €;?
;;421823;01.07.2020;fc zurich u21;5501;Switzerland;fc vaduz;163;Lichtenstein;150 Tsd €;?
;;421823;30.06.2019;sc freiburg u19;4042;Switzerland;fc zurich u21;5501;Switzerland;-;Leih Ende
;;421823;01.08.2018;fc zurich u21;5501;Switzerland;sc freiburg u19;4042;Switzerland;-;Leihe
